"","SITE_ID","EST_ID","CONDITION_ID","SYNDROME","SEX","SUBJECTS","SAMPLES","CASES","PREV","SE","COVIDENCEID","CONDITION","SOURCE_ID","SITE_WHO_REGION","SITE_INCOME","SITE_LEVEL","SITE_ISO","SITE_COUNTRY","SITE_RV_VAX","AGERANGE","DIAGMETHOD","MIDPOINT","URBAN","yi","vi"
"4663","PMID27673470-04","PMID27673470-04-09","PMID27673470-04-SHIG-09","03Inpatient","Both",4,1,1,1,0,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MLI","Mali","NO","24-59mo","01Dx_Molc",326,"YES",1.09861228866811,2.66666666666667
"4664","PMID27673470-05","PMID27673470-05-01","PMID27673470-05-SHIG-01","00Asymptomatic","Both",696,265,28,0.105660377358491,0.0188835819690267,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","0-11mo","01Dx_Molc",350,"NO",-2.13585563095993,0.0399336949969861
"4665","PMID27673470-05","PMID27673470-05-02","PMID27673470-05-SHIG-02","02Outpatient","Both",110,83,8,0.0963855421686747,0.0323935456589075,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","0-11mo","01Dx_Molc",350,"NO",-2.23804657185647,0.138333333333333
"4666","PMID27673470-05","PMID27673470-05-03","PMID27673470-05-SHIG-03","03Inpatient","Both",264,182,18,0.0989010989010989,0.0221284550958707,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","0-11mo","01Dx_Molc",350,"NO",-2.20949466992803,0.0616531165311653
"4667","PMID27673470-05","PMID27673470-05-04","PMID27673470-05-SHIG-04","00Asymptomatic","Both",391,159,61,0.383647798742138,0.0385640172871498,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","12-23mo","01Dx_Molc",350,"NO",-0.474093614497261,0.0265975242556039
"4668","PMID27673470-05","PMID27673470-05-05","PMID27673470-05-SHIG-05","02Outpatient","Both",73,60,39,0.65,0.0615765106730372,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","12-23mo","01Dx_Molc",350,"NO",0.619039208406224,0.0732600732600732
"4669","PMID27673470-05","PMID27673470-05-06","PMID27673470-05-SHIG-06","03Inpatient","Both",122,99,47,0.474747474747475,0.0501877595814131,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","12-23mo","01Dx_Molc",350,"NO",-0.101096116871369,0.0405073649754501
"4670","PMID27673470-05","PMID27673470-05-07","PMID27673470-05-SHIG-07","00Asymptomatic","Both",208,95,58,0.610526315789474,0.0500298788113038,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","24-59mo","01Dx_Molc",350,"NO",0.449525097902195,0.0442684063373719
"4671","PMID27673470-05","PMID27673470-05-08","PMID27673470-05-SHIG-08","02Outpatient","Both",57,45,36,0.8,0.0596284793999944,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","24-59mo","01Dx_Molc",350,"NO",1.38629436111989,0.138888888888889
"4672","PMID27673470-05","PMID27673470-05-09","PMID27673470-05-SHIG-09","03Inpatient","Both",55,50,33,0.66,0.0669925368977769,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","MOZ","Mozambique","NO","24-59mo","01Dx_Molc",350,"NO",0.663294217410264,0.089126559714795
"4673","PMID27673470-06","PMID27673470-06-01","PMID27673470-06-SHIG-01","00Asymptomatic","Both",633,296,32,0.108108108108108,0.0180484281966484,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","0-11mo","01Dx_Molc",366,"YES",-2.11021320034659,0.0350378787878788
"4674","PMID27673470-06","PMID27673470-06-02","PMID27673470-06-SHIG-02","02Outpatient","Both",629,303,76,0.250825082508251,0.0249032358689089,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","0-11mo","01Dx_Molc",366,"YES",-1.09421667719507,0.0175631810804544
"4675","PMID27673470-06","PMID27673470-06-03","PMID27673470-06-SHIG-03","03Inpatient","Both",4,2,1,0.5,0.353553390593274,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","0-11mo","01Dx_Molc",366,"YES",0,2
"4676","PMID27673470-06","PMID27673470-06-04","PMID27673470-06-SHIG-04","00Asymptomatic","Both",676,300,92,0.306666666666667,0.0266221851233279,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","12-23mo","01Dx_Molc",366,"YES",-0.815749502652278,0.0156772575250836
"4677","PMID27673470-06","PMID27673470-06-05","PMID27673470-06-SHIG-05","02Outpatient","Both",396,298,159,0.533557046979866,0.0288989168997704,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","12-23mo","01Dx_Molc",366,"YES",0.13443026908954,0.0134835527804172
"4678","PMID27673470-06","PMID27673470-06-06","PMID27673470-06-SHIG-06","03Inpatient","Both",3,2,1,0.5,0.353553390593274,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","12-23mo","01Dx_Molc",366,"YES",0,2
"4679","PMID27673470-06","PMID27673470-06-07","PMID27673470-06-SHIG-07","00Asymptomatic","Both",529,223,71,0.318385650224215,0.0311956237556579,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","24-59mo","01Dx_Molc",366,"YES",-0.761200643804961,0.0206634544106746
"4680","PMID27673470-06","PMID27673470-06-08","PMID27673470-06-SHIG-08","02Outpatient","Both",224,223,111,0.497757847533632,0.033482139858024,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","24-59mo","01Dx_Molc",366,"YES",-0.00896866998276049,0.0179375804375804
"4681","PMID27673470-06","PMID27673470-06-09","PMID27673470-06-SHIG-09","03Inpatient","Both",2,2,0,0,0,41856,"Shigella","PMID27673470","South Asia","Eastern Mediterranean","Subnational","PAK","Pakistan","NO","24-59mo","01Dx_Molc",366,"YES",-1.6094379124341,2.4
"4682","PMID27673470-07","PMID27673470-07-01","PMID27673470-07-SHIG-01","00Asymptomatic","Both",585,276,37,0.134057971014493,0.0205086082511331,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","0-11mo","01Dx_Molc",328,"NO",-1.86554563928729,0.0312111274454371
"4683","PMID27673470-07","PMID27673470-07-02","PMID27673470-07-SHIG-02","02Outpatient","Both",278,200,40,0.2,0.0282842712474619,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","0-11mo","01Dx_Molc",328,"NO",-1.38629436111989,0.03125
"4684","PMID27673470-07","PMID27673470-07-03","PMID27673470-07-SHIG-03","03Inpatient","Both",122,81,19,0.234567901234568,0.0470809390993978,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","0-11mo","01Dx_Molc",328,"NO",-1.18269540587865,0.0687606112054329
"4685","PMID27673470-07","PMID27673470-07-04","PMID27673470-07-SHIG-04","00Asymptomatic","Both",639,294,107,0.363945578231293,0.0280602603687707,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","12-23mo","01Dx_Molc",328,"NO",-0.55827978239268,0.0146933879754111
"4686","PMID27673470-07","PMID27673470-07-05","PMID27673470-07-SHIG-05","02Outpatient","Both",322,204,104,0.509803921568627,0.0350002719262459,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","12-23mo","01Dx_Molc",328,"NO",0.0392207131532811,0.0196153846153846
"4687","PMID27673470-07","PMID27673470-07-06","PMID27673470-07-SHIG-06","03Inpatient","Both",133,88,43,0.488636363636364,0.0532864117687481,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","12-23mo","01Dx_Molc",328,"NO",-0.0454623740767573,0.0454780361757106
"4688","PMID27673470-07","PMID27673470-07-07","PMID27673470-07-SHIG-07","00Asymptomatic","Both",345,164,50,0.304878048780488,0.0359477452863528,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","24-59mo","01Dx_Molc",328,"NO",-0.824175442966349,0.0287719298245614
"4689","PMID27673470-07","PMID27673470-07-08","PMID27673470-07-SHIG-08","02Outpatient","Both",129,120,59,0.491666666666667,0.0456372066370153,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","24-59mo","01Dx_Molc",328,"NO",-0.0333364202675918,0.0333425951653237
"4690","PMID27673470-07","PMID27673470-07-09","PMID27673470-07-SHIG-09","03Inpatient","Both",45,43,21,0.488372093023256,0.0762286633173339,41856,"Shigella","PMID27673470","Sub-Saharan Africa","Africa","Subnational","GMB","Gambia","NO","24-59mo","01Dx_Molc",328,"NO",-0.0465200156348929,0.0930735930735931
"4691","PMID27942243-01","PMID27942243-01-01","PMID27942243-01-SHIG-01","03Inpatient","Both",1416,1416,19,0.0134180790960452,0.00305759615448785,41851,"Shigella","PMID27942243","Sub-Saharan Africa","Africa","Subnational","KEN","Kenya","NO","99MixedAges","01Dx_Molc",822,"YES",-4.29764338009052,0.0533473985608258
"4692","PMID28250260-01","PMID28250260-01-01","PMID28250260-01-SHIG-01","03Inpatient","Both",727,727,11,0.015130674002751,0.00452742471638674,41845,"Shigella","PMID28250260","Sub-Saharan Africa","Africa","Subnational","KEN","Kenya","NO","99MixedAges","01Dx_Molc",442,"YES",-4.17578489416228,0.0923057389537836
"4693","PMID28250260-02","PMID28250260-02-01","PMID28250260-02-SHIG-01","03Inpatient","Both",342,342,3,0.0087719298245614,0.00504221450458783,41845,"Shigella","PMID28250260","Sub-Saharan Africa","Africa","Subnational","KEN","Kenya","NO","99MixedAges","01Dx_Molc",442,"NO",-4.72738781871234,0.336283185840708
"4694","PMID28472489-01","PMID28472489-01-01","PMID28472489-01-SHIG-01","02Outpatient","Both",307,307,1,0.00325732899022801,0.00325201956699154,41997,"Shigella","PMID28472489","South Asia","South-East Asia","National","NPL","Nepal","NO","0-11mo","01Dx_Molc",198,"YES",-5.72358510195238,1.00326797385621
"4695","PMID28472489-01","PMID28472489-01-02","PMID28472489-01-SHIG-02","00Asymptomatic","Both",358,358,0,0,0,41997,"Shigella","PMID28472489","South Asia","South-East Asia","National","NPL","Nepal","NO","0-11mo","01Dx_Molc",198,"YES",-6.57507584059962,2.00278940027894
"4696","PMID29034111-01","PMID29034111-01-01","PMID29034111-01-SHIG-01","02Outpatient","Both",315,315,4,0.0126984126984127,0.00630876513294872,41994,"Shigella","PMID29034111","Sub-Saharan Africa","Africa","Subnational","BFA","Burkina Faso","NO","99MixedAges","01Dx_Molc",410,"YES",-4.35349855105934,0.253215434083601
"4697","PMID29514935-01","PMID29514935-01-01","PMID29514935-01-SHIG-01","02Outpatient","Both",185,185,6,0.0324324324324324,0.0130240048141775,41817,"Shigella","PMID29514935","Europe and Central Asia","Europe","Subnational","TUR","Turkey","NO","99MixedAges","01Dx_Molc",456,"YES",-3.3956263366127,0.172253258845438
"4698","PMID29908961-01","PMID29908961-01-01","PMID29908961-01-SHIG-01","03Inpatient","Both",70,70,8,0.114285714285714,0.0380271500370681,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","0-11mo","01Dx_Molc",185,"YES",-2.04769284336526,0.141129032258065
"4699","PMID29908961-01","PMID29908961-01-02","PMID29908961-01-SHIG-02","03Inpatient","Both",65,65,13,0.2,0.0496138938356834,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","12-23mo","01Dx_Molc",185,"YES",-1.38629436111989,0.0961538461538462
"4700","PMID29908961-01","PMID29908961-01-03","PMID29908961-01-SHIG-03","03Inpatient","Both",64,64,31,0.484375,0.0624694749676542,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","24-59mo","01Dx_Molc",185,"YES",-0.0625203569813339,0.0625610948191593
"4701","PMID29908961-01","PMID29908961-01-04","PMID29908961-01-SHIG-04","02Outpatient","Both",42,42,3,0.0714285714285714,0.0397391885902991,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","0-11mo","01Dx_Molc",185,"YES",-2.56494935746154,0.358974358974359
"4702","PMID29908961-01","PMID29908961-01-05","PMID29908961-01-SHIG-05","02Outpatient","Both",76,76,20,0.263157894736842,0.0505113089440733,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","12-23mo","01Dx_Molc",185,"YES",-1.02961941718116,0.0678571428571429
"4703","PMID29908961-01","PMID29908961-01-06","PMID29908961-01-SHIG-06","02Outpatient","Both",79,79,32,0.40506329113924,0.0552310476470066,41985,"Shigella","PMID29908961","Latin America and Caribbean","Americas","Subnational","COL","Colombia","YES","24-59mo","01Dx_Molc",185,"YES",-0.384411698910332,0.0525265957446809
"4704","PMID30287127-01","PMID30287127-01-01","PMID30287127-01-SHIG-01","00Asymptomatic","Both",210,2146,86,0.0400745573159366,0.00423387721790606,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","BGD","Bangladesh","NO","0-11mo","01Dx_Molc",1258,"YES",-3.17611396553012,0.0121133438699481
"4705","PMID30287127-01","PMID30287127-01-02","PMID30287127-01-SHIG-02","01CommunityDetected","Both",190,707,86,0.121640735502122,0.0122932271096865,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","BGD","Bangladesh","NO","0-11mo","01Dx_Molc",1258,"YES",-1.97698378567997,0.0132382129348762
"4706","PMID30287127-01","PMID30287127-01-03","PMID30287127-01-SHIG-03","00Asymptomatic","Both",210,2090,454,0.217224880382775,0.00901986727232003,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","BGD","Bangladesh","NO","12-23mo","01Dx_Molc",1258,"YES",-1.28191231912134,0.00281389011557145
"4707","PMID30287127-01","PMID30287127-01-04","PMID30287127-01-SHIG-04","01CommunityDetected","Both",181,665,310,0.466165413533835,0.0193447247868947,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","BGD","Bangladesh","NO","12-23mo","01Dx_Molc",1258,"YES",-0.135545491996224,0.00604270786006361
"4708","PMID30287127-01","PMID30287127-01-05","PMID30287127-01-SHIG-05","00Asymptomatic","Both",136,169,66,0.390532544378698,0.037528440982838,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","BGD","Bangladesh","NO","24-59mo","01Dx_Molc",1258,"YES",-0.44507424620321,0.0248602530155928
"4709","PMID30287127-02","PMID30287127-02-01","PMID30287127-02-SHIG-01","00Asymptomatic","Both",165,1318,36,0.0273141122913505,0.00448974988075275,41977,"Shigella","PMID30287127","Latin America and Caribbean","Americas","Subnational","BRA","Brazil","YES","0-11mo","01Dx_Molc",1053,"YES",-3.57265769902451,0.0285578089790258
"4710","PMID30287127-02","PMID30287127-02-02","PMID30287127-02-SHIG-02","01CommunityDetected","Both",25,28,2,0.0714285714285714,0.0486703674192319,41977,"Shigella","PMID30287127","Latin America and Caribbean","Americas","Subnational","BRA","Brazil","YES","0-11mo","01Dx_Molc",1053,"YES",-2.56494935746154,0.538461538461538
"4711","PMID30287127-02","PMID30287127-02-03","PMID30287127-02-SHIG-03","00Asymptomatic","Both",165,1434,99,0.0690376569037657,0.00669475214620868,41977,"Shigella","PMID30287127","Latin America and Caribbean","Americas","Subnational","BRA","Brazil","YES","12-23mo","01Dx_Molc",1053,"YES",-2.60156672069976,0.0108500737714221
"4712","PMID30287127-02","PMID30287127-02-04","PMID30287127-02-SHIG-04","01CommunityDetected","Both",52,57,17,0.298245614035088,0.0605957510733134,41977,"Shigella","PMID30287127","Latin America and Caribbean","Americas","Subnational","BRA","Brazil","YES","12-23mo","01Dx_Molc",1053,"YES",-0.85566611005772,0.0838235294117647
"4713","PMID30287127-02","PMID30287127-02-05","PMID30287127-02-SHIG-05","00Asymptomatic","Both",97,89,4,0.0449438202247191,0.0219611181558536,41977,"Shigella","PMID30287127","Latin America and Caribbean","Americas","Subnational","BRA","Brazil","YES","24-59mo","01Dx_Molc",1053,"YES",-3.05635689537043,0.261764705882353
"4714","PMID30287127-03","PMID30287127-03-01","PMID30287127-03-SHIG-01","00Asymptomatic","Both",227,2267,157,0.0692545213939127,0.00533229015834474,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","IND","India","NO","0-11mo","01Dx_Molc",1254,"YES",-2.5981974211218,0.00684336040088146
"4715","PMID30287127-03","PMID30287127-03-02","PMID30287127-03-SHIG-02","01CommunityDetected","Both",165,388,39,0.100515463917526,0.0152650217912064,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","IND","India","NO","0-11mo","01Dx_Molc",1254,"YES",-2.19151027607278,0.0285063551539196
"4716","PMID30287127-03","PMID30287127-03-03","PMID30287127-03-SHIG-03","00Asymptomatic","Both",227,2421,418,0.172655927302767,0.00768133014149657,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","IND","India","NO","12-23mo","01Dx_Molc",1254,"YES",-1.56691990314106,0.00289159562092268
"4717","PMID30287127-03","PMID30287127-03-04","PMID30287127-03-SHIG-04","01CommunityDetected","Both",134,244,98,0.401639344262295,0.0313837420975329,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","IND","India","NO","12-23mo","01Dx_Molc",1254,"YES",-0.398639143037764,0.0170533967011462
"4718","PMID30287127-03","PMID30287127-03-05","PMID30287127-03-SHIG-05","00Asymptomatic","Both",144,168,37,0.220238095238095,0.0319722048783887,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","IND","India","NO","24-59mo","01Dx_Molc",1254,"YES",-1.26427941055693,0.0346606148132866
"4719","PMID30287127-04","PMID30287127-04-01","PMID30287127-04-SHIG-01","00Asymptomatic","Both",227,2394,51,0.0213032581453634,0.00295110738725186,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","NPL","Nepal","NO","0-11mo","01Dx_Molc",1144,"YES",-3.82736180578347,0.0200346463809596
"4720","PMID30287127-04","PMID30287127-04-02","PMID30287127-04-SHIG-02","01CommunityDetected","Both",182,482,28,0.0580912863070539,0.0106545812290528,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","NPL","Nepal","NO","0-11mo","01Dx_Molc",1144,"YES",-2.78589268786614,0.0379169288860919
"4721","PMID30287127-04","PMID30287127-04-03","PMID30287127-04-SHIG-03","00Asymptomatic","Both",227,2555,219,0.0857142857142857,0.00553824443698071,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","NPL","Nepal","NO","12-23mo","01Dx_Molc",1144,"YES",-2.36712361413162,0.00499429223744292
"4722","PMID30287127-04","PMID30287127-04-04","PMID30287127-04-SHIG-04","01CommunityDetected","Both",173,425,88,0.207058823529412,0.0196549929072385,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","NPL","Nepal","NO","12-23mo","01Dx_Molc",1144,"YES",-1.34274611587416,0.0143309954140815
"4723","PMID30287127-04","PMID30287127-04-05","PMID30287127-04-SHIG-05","00Asymptomatic","Both",170,211,36,0.170616113744076,0.0258968291600489,41977,"Shigella","PMID30287127","South Asia","South-East Asia","Subnational","NPL","Nepal","NO","24-59mo","01Dx_Molc",1144,"YES",-1.5812670354674,0.0334920634920635
